basepolity,period_start,latitude,longitude,polity_territory,temperature,polity_population,cc_infra,kinship1
TrTabal,-800,38.287216,33.17897,4000,11.915133,388516,.11111111,.6364994
TrClcLT,-4200,38.287216,33.17897,90,11.920301,4253,.3888889,-.074790359
TrBrzER,-2500,38.287216,33.17897,14786,11.922316,271065,.23333333,-.068554692
TrGalat,-100,38.287216,33.17897,89448,11.922399,1523210,.82191575,-.091028668
TrPergm,-100,38.287216,33.17897,66750,11.922399,5500000,.11111111,-.083589733
TrPont,-100,38.287216,33.17897,203377,11.922399,10314039,.33333334,-.013876288
TrCappL,-100,38.287216,33.17897,130000,11.922399,300000,.66666669,-.00072011101
TrClcLT,-4700,38.287216,33.17897,90,11.932058,3644,.3888889,-.074206322
TrClcLT,-3800,38.287216,33.17897,90,11.946707,4752,.3888889,-.075222395
TrClcLT,-3900,38.287216,33.17897,90,11.947103,4622,.3888889,-.075113676
TrBrzL1,-1500,38.287216,33.17897,152086,11.956028,2186156,.78968704,-.033288006
TrHatOK,-1500,38.287216,33.17897,50000,11.956028,800000,.66666669,.6364994
TrBrzL2,-1500,38.287216,33.17897,50000,11.956028,300000,.77777779,.6364994
TrLysim,-300,38.287216,33.17897,420000,11.959924,2000000,.8888889,-.034852181
TrCappL,-300,38.287216,33.17897,130000,11.959924,300000,.66666669,-.0069532371
TrPont,-300,38.287216,33.17897,177541,11.959924,7791826,.33333334,.002336493
GrMaced,-300,28.497017,68.229736,4400000,11.959924,20000000,.8888889,.15068486
TrBrzMD,-1700,38.287216,33.17897,15000,11.974924,50000,.67777777,-.064164437
TrBrzL1,-1700,38.287216,33.17897,237018,11.974924,2006712,.90098369,-.054001275
TrByzM2,1000,38.287216,33.17897,810000,11.987246,10000000,1,-.24364473
TrERom,700,38.287216,33.17897,1400000,11.988996,15000000,1,-.24364473
TrByzM1,700,38.287216,33.17897,470000,11.988996,4500000,1,-.24364473
TrPhryg,-900,38.287216,33.17897,100000,11.996646,1000000,.56666666,.25468647
TrNHitt,-900,38.287216,33.17897,300,11.996646,80000,.78888887,.6364994
TrTabal,-900,38.287216,33.17897,4000,11.996646,376447,.11111111,.6364994
TrOttm3,1700,38.287216,33.17897,4836000,11.998148,28000000,1,.6364994
TrOttm4,1700,38.287216,33.17897,4920000,11.998148,24000000,1,.6364994
TrBrzER,-2300,38.287216,33.17897,14644,12.000705,285931,.23333333,-.07136526
TrClcLT,-3700,38.287216,33.17897,90,12.004811,4882,.3888889,-.075330675
TrLydia,-500,38.287216,33.17897,250000,12.008355,2697394,.33333334,.13448617
TrCimme,-700,38.287216,33.17897,171366,12.017716,2752761,.77677369,-.051221941
TrPhryg,-700,38.287216,33.17897,100000,12.017716,1000000,.56666666,.25468647
TrTabal,-700,38.287216,33.17897,4000,12.017716,463026,.11111111,.6364994
TrERom,600,38.287216,33.17897,1400000,12.019944,15000000,1,-.24364473
TrBrzMD,-1800,38.287216,33.17897,15000,12.020695,50000,.67777777,-.064164437
TrOttm4,1800,38.287216,33.17897,4640000,12.026706,24000000,1,.6364994
TrNHitt,-1100,38.287216,33.17897,300,12.044806,80000,.78888887,.6364994
TrHatNK,-1100,38.287216,33.17897,300000,12.044806,1300000,.78888887,.6364994
TrByzM1,800,38.287216,33.17897,520000,12.053452,5000000,1,-.24364473
TrBrzL1,-1600,38.287216,33.17897,158634,12.058357,1934478,.82312131,-.037552759
TrHatOK,-1600,38.287216,33.17897,50000,12.058357,800000,.66666669,.6364994
TrByzM3,1200,38.287216,33.17897,490000,12.058852,7300000,1,-.24364473
TrRum,1200,38.287216,33.17897,250000,12.058852,1500000,.44444445,.6364994
TrERom,400,38.287216,33.17897,1300000,12.06772,15000000,1,-.24364473
SyPalmy,300,38.287216,33.17897,134433,12.074077,1757227,.76366925,-.037216
TrBrzER,-2700,38.287216,33.17897,14929,12.080118,256970,.23333333,-.065690704
TrNHitt,-1000,38.287216,33.17897,300,12.121233,80000,.78888887,.6364994
TrKarmd,1500,38.287216,33.17897,91174,12.121517,2289601,.73625374,.089297958
TrOttm1,1500,38.287216,33.17897,690000,12.121517,5000000,.77777779,.6364994
TrOttm2,1500,38.287216,33.17897,2310000,12.121517,9000000,.8888889,.6364994
TrBrzER,-2600,38.287216,33.17897,14857,12.137468,263917,.23333333,-.067124851
TrKarmd,1400,38.287216,33.17897,85128,12.16069,2314630,.72760469,.092990868
TrRum,1400,38.287216,33.17897,250000,12.16069,1500000,.44444445,.6364994
TrOttm1,1400,38.287216,33.17897,690000,12.16069,5000000,.77777779,.6364994
PeCuzLF,-500,-13.517126,-71.960693,22260,12.197751,563256,.17777778,.049898364
TrOttm5,1900,38.287216,33.17897,279617,12.228003,2968751,.83240682,.6364994
TrOttm4,1900,38.287216,33.17897,4640000,12.228003,24000000,1,.6364994
TrOttm5,2000,38.287216,33.17897,209770,12.228003,2521199,.84816617,.6364994
PeCuzLF,-200,-13.517126,-71.960693,21036,12.236669,583220,.17777778,.046166576
PeCuzLF,-100,-13.517126,-71.960693,21311,12.24811,580337,.17777778,.04552336
PeCuzLF,0,-13.517126,-71.960693,20573,12.253564,573047,.17777778,.044325233
PeCuzLF,-400,-13.517126,-71.960693,21762,12.267368,578861,.17777778,.048332661
PeCuzE2,500,-13.517126,-71.960693,1000,12.272678,80487,.16666667,.11976271
PeCuzE1,500,-13.517126,-71.960693,1000,12.272678,85207,.13333334,.16348876
PeWari,600,-13.517126,-71.960693,20000,12.273653,100000,.68888891,-.22602057
PeCuzE2,600,-13.517126,-71.960693,1000,12.273653,78346,.16666667,.12020742
PeCuzLF,-300,-13.517126,-71.960693,21247,12.28694,575868,.17777778,.047340468
PeWari,800,-13.517126,-71.960693,20000,12.291444,100000,.68888891,-.22602057
CuzcoMidHorizon,800,-13.517126,-71.960693,600,12.291444,25381,.12222222,.11233789
PeWari,700,-13.517126,-71.960693,20000,12.297504,100000,.68888891,-.22602057
CuzcoMidHorizon,700,-13.517126,-71.960693,600,12.297504,23966,.12222222,.11186233
PeCuzE2,700,-13.517126,-71.960693,1000,12.297504,73315,.16666667,.11979704
PeCuzLF,100,-13.517126,-71.960693,14672,12.298385,484370,.17777778,.053659059
PeCuzE1,300,-13.517126,-71.960693,600,12.299167,61694,.13333334,.18530849
PeWari,900,-13.517126,-71.960693,20000,12.327823,100000,.68888891,-.22602057
CuzcoMidHorizon,900,-13.517126,-71.960693,600,12.327823,25348,.12222222,.11303183
PeCuzL1,1000,-13.517126,-71.960693,500,12.329739,155438,.47777778,-.30426347
PeWari,1000,-13.517126,-71.960693,20000,12.329739,100000,.68888891,-.22602057
CuzcoValleyKillke1,1000,-13.517126,-71.960693,500,12.329739,13937,.33333334,-.099719435
CuzcoMidHorizon,1000,-13.517126,-71.960693,600,12.329739,23388,.12222222,.11656047
LucreBasin1,1000,-13.517126,-71.960693,70,12.329739,57517,.23333333,.21809198
PeCuzE2,400,-13.517126,-71.960693,1000,12.330431,84957,.16666667,.11834853
PeCuzE1,400,-13.517126,-71.960693,1000,12.330431,88058,.13333334,.16452941
PeCuzL2,1300,-13.517126,-71.960693,2300,12.337149,157917,.67777777,-.31869861
PeCuzL1,1300,-13.517126,-71.960693,500,12.337149,123183,.47777778,-.29869497
CuzcoValleyKillke1,1300,-13.517126,-71.960693,500,12.337149,10524,.33333334,-.087618425
CuzcoValleyKillke2,1300,-13.517126,-71.960693,2300,12.337149,42282,.55555558,-.085870847
LucreBasin1,1300,-13.517126,-71.960693,70,12.337149,49822,.23333333,.17843813
LucreBasin2,1300,-13.517126,-71.960693,70,12.337149,45675,.23333333,.18127452
PeCuzLF,200,-13.517126,-71.960693,14731,12.340307,493370,.17777778,.05088691
PeCuzE1,200,-13.517126,-71.960693,600,12.340307,61730,.13333334,.18671511
PeInca,1500,-13.517126,-71.960693,500000,12.370272,883369,.78888887,-.79075587
PeCuzL1,1100,-13.517126,-71.960693,500,12.377876,167205,.47777778,-.3061001
CuzcoValleyKillke1,1100,-13.517126,-71.960693,500,12.377876,15010,.33333334,-.10739323
LucreBasin1,1100,-13.517126,-71.960693,70,12.377876,58044,.23333333,.2143247
PeInca,1400,-13.517126,-71.960693,500000,12.395381,679058,.78888887,-.79075587
PeCuzL2,1400,-13.517126,-71.960693,2300,12.395381,203084,.67777777,-.24059939
CuzcoValleyKillke2,1400,-13.517126,-71.960693,2300,12.395381,57513,.55555558,-.11333389
LucreBasin2,1400,-13.517126,-71.960693,70,12.395381,56537,.23333333,.1770203
CuzcoValleyKillke1,1200,-13.517126,-71.960693,500,12.410408,13575,.33333334,-.096970208
LucreBasin1,1200,-13.517126,-71.960693,70,12.410408,51890,.23333333,.16921829
USOneot,1700,38.645241,-90.065231,1153,12.427262,71997,.2888889,-.37935138
USIllin,1700,38.645241,-90.065231,14000,12.427262,8000,.16666667,-.19432341
PeInca,1600,-13.517126,-71.960693,500000,12.494948,1138055,.78888887,-.79075587
EsHabsb,1600,-13.517126,-71.960693,4046442,12.494948,29000000,1,-.24364473
EsHabsb,1700,-13.517126,-71.960693,7100000,12.518612,29000000,1,-.24364473
CahokiaExtra,1800,38.645241,-90.065231,287866,12.521523,2013716,.8813926,-.24364473
USIllin,1800,38.645241,-90.065231,14000,12.521523,600,.16666667,-.19944586
USIllinL,1800,38.645241,-90.065231,210288,12.521523,1544738,.74637192,.0051709521
USOneot,1600,38.645241,-90.065231,842,12.545288,83684,.2888889,-.37782982
USIllin,1600,38.645241,-90.065231,14000,12.545288,4094,.16666667,-.22274593
USMisEW,-500,38.645241,-90.065231,70,12.700254,30,.11111111,-.57409537
USMisEW,-200,38.645241,-90.065231,40,12.719332,30,.11111111,-.57428455
USIllin,1900,38.645241,-90.065231,14000,12.732417,600,.16666667,-.19944586
USMisPa,700,38.645241,-90.065231,61,12.752854,30,.12222222,-.45880738
USOneot,1500,38.645241,-90.065231,851,12.815051,93484,.2888889,-.38005364
USMisSd,1300,38.645241,-90.065231,500,12.834466,12000,.33333334,.26868263
USCahoL,1300,38.645241,-90.065231,2000,12.834466,40000,.33333334,.2959699
USMisSp,900,38.645241,-90.065231,100,12.83609,400,.13333334,-.031148938
USMisME,900,38.645241,-90.065231,100,12.83609,400,.33333334,.30541351
USMisMW,0,38.645241,-90.065231,61,12.854793,30,.11111111,-.57921529
USMisMu,600,38.645241,-90.065231,52,12.857203,30,.12222222,-.58486336
USMisPa,600,38.645241,-90.065231,56,12.857203,30,.12222222,-.45879897
USMisSL,1200,38.645241,-90.065231,207508,12.878663,425632,.11111111,.080793433
USCahoE,1200,38.645241,-90.065231,2000,12.878663,40000,.33333334,.2947883
USCahoL,1200,38.645241,-90.065231,2000,12.878663,40000,.33333334,.29560179
USMisMW,-100,38.645241,-90.065231,51,12.887712,30,.11111111,-.57933539
USMisEW,-100,38.645241,-90.065231,51,12.887712,30,.11111111,-.57422161
USMisPa,800,38.645241,-90.065231,61,12.888354,30,.12222222,-.45881385
USCahoE,1000,38.645241,-90.065231,2000,12.895537,40000,.33333334,.29438582
USMisME,1000,38.645241,-90.065231,100,12.895537,400,.33333334,.29741445
USMisEW,-300,38.645241,-90.065231,45,12.916844,30,.11111111,-.57421631
USMisMu,500,38.645241,-90.065231,70,12.918743,30,.12222222,-.58485287
USMisRo,500,38.645241,-90.065231,72,12.918743,30,.11111111,-.58168507
USMisMW,100,38.645241,-90.065231,89,12.920514,30,.11111111,-.57903486
USMisEW,-600,38.645241,-90.065231,66,12.925097,30,.11111111,-.57409614
USMisEW,-400,38.645241,-90.065231,69,12.930642,30,.11111111,-.57408768
USMisSL,1100,38.645241,-90.065231,207760,12.933501,429458,.11111111,.079557605
USCahoE,1100,38.645241,-90.065231,2000,12.933501,40000,.33333334,.29458582
USMisME,1100,38.645241,-90.065231,100,12.933501,400,.33333334,.29795715
USMisRo,400,38.645241,-90.065231,70,12.955581,30,.11111111,-.58168823
USOneot,1400,38.645241,-90.065231,797,13.004479,95878,.2888889,-.37890676
USMisSd,1400,38.645241,-90.065231,500,13.004479,12000,.33333334,.26869312
USMisSp,800,38.645241,-90.065231,100,13.023853,400,.13333334,-.030969417
USMisMW,200,38.645241,-90.065231,92,13.027472,30,.11111111,-.57892364
USMisRo,300,38.645241,-90.065231,68,13.051854,30,.11111111,-.58169699
USMisMW,300,38.645241,-90.065231,68,13.051854,30,.11111111,-.57913941
JpJomo1,-10200,34.764862,135.80638,18484,13.069698,787681,.055555556,-.19588692
JpJomo1,-10100,34.764862,135.80638,18502,13.118329,790255,.055555556,-.19583364
JpJomo1,-10300,34.764862,135.80638,18465,13.126724,785114,.055555556,-.1959403
JpJomo1,-10400,34.764862,135.80638,18447,13.253719,782556,.055555556,-.1959936
JpJomo1,-10600,34.764862,135.80638,18410,13.255703,777465,.055555556,-.19610023
JpJomo1,-10500,34.764862,135.80638,18428,13.259624,780006,.055555556,-.19604701
JpJomo1,-10000,34.764862,135.80638,18521,13.310728,792839,.055555556,-.19578034
JpJomo1,-10800,34.764862,135.80638,18373,13.436915,772407,.055555556,-.19620705
JpJomo1,-10700,34.764862,135.80638,18391,13.476731,774931,.055555556,-.19615367
JpJomo1,-9900,34.764862,135.80638,18539,13.556604,795430,.055555556,-.19572799
JpJomo1,-10900,34.764862,135.80638,18354,13.599288,769890,.055555556,-.19626023
JpJomo1,-9800,34.764862,135.80638,18558,13.613418,798031,.055555556,-.19567516
JpJomo1,-11100,34.764862,135.80638,18318,13.701589,764881,.055555556,-.19636674
JpJomo1,-11000,34.764862,135.80638,18336,13.702445,767381,.055555556,-.19631334
JpJomo1,-9700,34.764862,135.80638,18576,13.843522,800639,.055555556,-.19562148
JpJomo1,-9500,34.764862,135.80638,18614,13.869708,805883,.055555556,-.19551095
JpJomo1,-9600,34.764862,135.80638,18595,13.882866,803257,.055555556,-.19556768
JpJomo1,-9300,34.764862,135.80638,18651,13.968822,811160,.055555556,-.19539736
JpJomo1,-9400,34.764862,135.80638,18632,14.045988,808517,.055555556,-.19545414
JpJomo2,-8900,34.764862,135.80638,11432,14.134645,179792,.055555556,-.037522554
JpJomo1,-9200,34.764862,135.80638,18688,14.139315,816472,.055555556,-.19528282
JpJomo2,-8400,34.764862,135.80638,11059,14.147579,183715,.055555556,-.040589266
JpJomo2,-9200,34.764862,135.80638,11658,14.1935,176900,.055555556,-.035580728
JpJomo2,-9100,34.764862,135.80638,11585,14.210312,178246,.055555556,-.036234409
JpJomo2,-9000,34.764862,135.80638,11508,14.210312,179017,.055555556,-.03689076
JpJomo2,-8500,34.764862,135.80638,11133,14.232873,182923,.055555556,-.039971996
JpJomo2,-6800,34.764862,135.80638,9440,14.246444,168902,.055555556,-.049475193
JpJomo2,-8700,34.764862,135.80638,11281,14.283553,181351,.055555556,-.038732976
JpJomo2,-6900,34.764862,135.80638,9543,14.286604,170293,.055555556,-.048675977
JpJomo2,-8300,34.764862,135.80638,10986,14.315663,184509,.055555556,-.04119473
JpJomo2,-8800,34.764862,135.80638,11357,14.33223,180569,.055555556,-.03812525
JpJomo2,-6200,34.764862,135.80638,8842,14.333251,160790,.055555556,-.11880979
JpJomo2,-8600,34.764862,135.80638,11207,14.349385,182135,.055555556,-.039347459
JpJomo2,-6600,34.764862,135.80638,9236,14.354184,166153,.055555556,-.11823978
JpJomo2,-6300,34.764862,135.80638,8939,14.362905,162114,.055555556,-.11865665
JpJomo2,-6100,34.764862,135.80638,8746,14.384241,159476,.055555556,-.11897147
JpJomo2,-6500,34.764862,135.80638,9136,14.391495,164796,.055555556,-.1183928
JpJomo2,-6700,34.764862,135.80638,9337,14.398556,167522,.055555556,-.050268475
JpJomo2,-7500,34.764862,135.80638,10188,14.401082,178885,.055555556,-.045168869
JpJomo2,-8000,34.764862,135.80638,10759,14.412827,186375,.055555556,-.042996325
JpJomo2,-8200,34.764862,135.80638,10913,14.422665,185308,.055555556,-.041798785
JpJomo2,-8100,34.764862,135.80638,10841,14.428058,186109,.055555556,-.042429205
JpJomo2,-7700,34.764862,135.80638,10413,14.429166,181844,.055555556,-.044096556
JpJomo2,-7300,34.764862,135.80638,9969,14.445645,175974,.055555556,-.046270974
JpJomo2,-7400,34.764862,135.80638,10078,14.448355,177423,.055555556,-.045712728
JpJomo2,-7600,34.764862,135.80638,10300,14.469568,180358,.055555556,-.044631366
LateQing,1700,27.522882,103.81282,10166,14.477222,200000,.33333334,-.22192921
CnHQngL,1700,27.522882,103.81282,10166,14.477222,200000,.33333334,-.14249773
JpJomo2,-7800,34.764862,135.80638,10527,14.479563,183342,.055555556,-.043715745
JpJomo2,-7000,34.764862,135.80638,9648,14.48166,171696,.055555556,-.047970809
JpJomo2,-7900,34.764862,135.80638,10642,14.482794,184852,.055555556,-.043359723
JpJomo2,-6000,34.764862,135.80638,8651,14.509499,158173,.055555556,-.11913195
JpJomo2,-6400,34.764862,135.80638,9037,14.517653,163449,.055555556,-.11852224
JpJomo2,-7200,34.764862,135.80638,9861,14.522216,174536,.055555556,-.046846893
LateQing,1800,27.522882,103.81282,10166,14.55431,200000,.33333334,-.22410031
CnHQngL,1800,27.522882,103.81282,10166,14.55431,200000,.33333334,-.14418042
JpJomo2,-5300,34.764862,135.80638,8303,14.557143,147340,.055555556,-.11746859
JpJomo3,-5300,34.764862,135.80638,6004,14.557143,148612,.16666667,-.086063936
JpJomo2,-5800,34.764862,135.80638,8465,14.593634,155599,.055555556,-.11944652
JpJomo2,-5900,34.764862,135.80638,8558,14.595087,156881,.055555556,-.11929177
JpJomo2,-5500,34.764862,135.80638,8486,14.606883,149778,.055555556,-.11806173
JpJomo2,-5700,34.764862,135.80638,8373,14.615243,154328,.055555556,-.11958639
JpJomo3,-4900,34.764862,135.80638,5764,14.61649,147619,.16666667,-.084852487
JpJomo3,-4800,34.764862,135.80638,5706,14.6186,147371,.16666667,-.08464355
JpJomo2,-5600,34.764862,135.80638,8282,14.622612,153067,.055555556,-.1195856
JpJomo2,-7100,34.764862,135.80638,9754,14.627552,173110,.055555556,-.047434181
JpJomo2,-5400,34.764862,135.80638,8394,14.636498,148554,.055555556,-.11776496
LateQing,1900,27.522882,103.81282,10166,14.667256,200000,.33333334,-.2363544
CnHChin,1900,27.522882,103.81282,97017,14.667256,46392,.55555558,-.16732332
CnHQngL,1900,27.522882,103.81282,10166,14.667256,200000,.33333334,-.15203102
EarlyChinese,1900,27.522882,103.81282,155067,14.667256,103409,.55555558,-.082782626
CnHChin,2000,27.522882,103.81282,159471,14.667256,71690,.55555558,-.1687731
EarlyChinese,2000,27.522882,103.81282,197690,14.667256,160255,.55555558,-.08666195
JpJomo3,-4200,34.764862,135.80638,5368,14.671811,145896,.16666667,-.083360218
JpJomo3,-5200,34.764862,135.80638,5943,14.68812,148363,.16666667,-.085639544
JpJomo3,-4300,34.764862,135.80638,5423,14.700241,146141,.16666667,-.083586693
JpJomo3,-4100,34.764862,135.80638,5313,14.722823,145652,.16666667,-.083133504
JpJomo3,-4400,34.764862,135.80638,5478,14.735566,146386,.16666667,-.083809093
JpJomo3,-5100,34.764862,135.80638,5883,14.756835,148114,.16666667,-.085270695
JpJomo3,-5000,34.764862,135.80638,5823,14.766037,147866,.16666667,-.085061245
JpJomo3,-4000,34.764862,135.80638,5260,14.775708,145408,.16666667,-.082907051
JpJomo4,-3200,34.764862,135.80638,4649,14.777024,50245,.16666667,.13579983
JpJomo3,-4600,34.764862,135.80638,5591,14.780533,146878,.16666667,-.084226027
JpJomo3,-3900,34.764862,135.80638,5206,14.783559,145165,.16666667,-.082680576
JpJomo3,-3800,34.764862,135.80638,5154,14.791513,144920,.16666667,-.082449332
JpJomo3,-3600,34.764862,135.80638,5050,14.808882,144436,.16666667,-.081973352
JpJomo4,-3100,34.764862,135.80638,4666,14.810702,52426,.16666667,.13490352
JpJomo3,-4500,34.764862,135.80638,5534,14.832726,146632,.16666667,-.084017418
JpJomo3,-3700,34.764862,135.80638,5101,14.832924,144678,.16666667,-.082212158
JpJomo3,-3500,34.764862,135.80638,5056,14.856748,142766,.16666667,-.081192747
JpJomo4,-3500,34.764862,135.80638,4685,14.856748,45452,.16666667,.13784514
JpJomo3,-4700,34.764862,135.80638,5648,14.861091,147124,.16666667,-.08443474
JpJomo4,-3300,34.764862,135.80638,4631,14.884905,48154,.16666667,.1366256
ItLatCA,-3200,41.631985,12.985787,12009,14.938692,27806,.033333331,-.53473061
JpJomo4,-3400,34.764862,135.80638,4617,14.952046,46218,.16666667,.13735276
JpJomo4,-3000,34.764862,135.80638,6071,14.952954,49412,.16666667,.17612919
ItLatCA,-3400,41.631985,12.985787,11853,14.961391,26085,.033333331,-.53442711
JpJomo4,-2900,34.764862,135.80638,5883,14.977903,52272,.16666667,.17714907
JpJomo5,-2400,34.764862,135.80638,5003,15.002791,187814,.16666667,.034370981
JpJomo4,-2800,34.764862,135.80638,5905,15.01077,54542,.16666667,.17639078
ItLatCA,-3100,41.631985,12.985787,12001,15.0307,28785,.033333331,-.53489643
JpJomo5,-2100,34.764862,135.80638,5022,15.049779,199998,.16666667,.034112658
ItLatCA,-2100,41.631985,12.985787,12505,15.05844,39906,.033333331,-.53646183
ItLatCA,-3500,41.631985,12.985787,11804,15.062302,25242,.033333331,-.53427058
JpJomo5,-2300,34.764862,135.80638,5009,15.077264,191790,.16666667,.034288414
JpJomo5,-2500,34.764862,135.80638,4993,15.084067,178394,.16666667,.034694955
JpJomo5,-2200,34.764862,135.80638,5016,15.097124,195852,.16666667,.034205813
ItLatCA,-3300,41.631985,12.985787,11903,15.101418,26956,.033333331,-.53458381
JpJomo4,-2600,34.764862,135.80638,5952,15.112413,59367,.16666667,.17483647
ItOstrg,500,41.631985,12.985787,635000,15.115007,5500000,1,-.24364473
ItRomWe,500,41.631985,12.985787,2000000,15.115007,7495736,.8888889,-.24364473
ItRomLA,500,41.631985,12.985787,117887,15.115007,2406632,.92290324,-.043449968
ItLatIA,-600,41.631985,12.985787,4895,15.125509,34451,.15555556,-.39300779
ItRomRg,-600,41.631985,12.985787,1000,15.125509,20000,.67777777,.34586379
JpJomo5,-2000,34.764862,135.80638,5170,15.140937,191188,.16666667,.031387612
JpJomo5,-1500,34.764862,135.80638,2814,15.143379,198227,.16666667,-.0044840649
ItRomPr,0,38.287216,33.17897,4500000,15.143535,50000000,1,.5574702
ItRomLR,0,38.287216,33.17897,3500000,15.143535,25000000,1,.5574702
ItLatBA,-1500,41.631985,12.985787,1651,15.145969,14300,.033333331,-.53454524
JpJomo5,-1600,34.764862,135.80638,3226,15.147604,193578,.16666667,-.008825779
ItLatCA,-3600,41.631985,12.985787,11755,15.153141,24426,.033333331,-.53411412
ItPapHM,1300,41.631985,12.985787,44000,15.153496,300000,.8888889,-.24364473
JpJomo4,-2500,34.764862,135.80638,5978,15.154181,63155,.16666667,.17363042
JpJomo5,-1900,34.764862,135.80638,4560,15.159279,205049,.16666667,.033155732
ItLatCA,-2200,41.631985,12.985787,12454,15.162071,38618,.033333331,-.53630352
JpYayoi,0,34.764862,135.80638,1,15.163383,1500,.36666667,.32362524
JpJomo5,-1800,34.764862,135.80638,3955,15.167668,204100,.16666667,.031743392
JpJomo4,-2700,34.764862,135.80638,5930,15.177034,56897,.16666667,.17559649
ItRomER,-200,41.631985,12.985787,25000,15.183361,500000,.77777779,.5574702
ItRomMR,-200,41.631985,12.985787,730000,15.183361,3500000,1,.5574702
JpJomo5,-1700,34.764862,135.80638,3959,15.188588,208420,.16666667,.03163673
JpYayoi,-100,34.764862,135.80638,1,15.201806,1500,.36666667,.32362524
ItLatCA,-3000,41.631985,12.985787,12052,15.20216,29748,.033333331,-.53505307
ItLombr,600,41.631985,12.985787,172000,15.205482,2000000,1,-.26558712
ItRav,600,41.631985,12.985787,50000,15.205482,1000000,1,-.24364473
ItOstrg,600,41.631985,12.985787,635000,15.205482,5500000,1,-.24364473
ItSpolt,600,41.631985,12.985787,94001,15.205482,2389007,.72235036,-.038088206
ItBenLP,600,41.631985,12.985787,229654,15.205482,1947217,.66666669,.12107822
JpYayoi,-200,34.764862,135.80638,1,15.205523,1500,.36666667,.32362524
ItLatCA,-2800,41.631985,12.985787,12152,15.205987,31768,.033333331,-.53536624
ItRomER,-300,41.631985,12.985787,25000,15.217441,500000,.77777779,.5574702
ItRomLR,-100,38.287216,33.17897,3500000,15.21814,25000000,1,.5574702
ItRomMR,-100,41.631985,12.985787,730000,15.21814,3500000,1,.5574702
JpYayoi,-300,34.764862,135.80638,1,15.219288,1500,.36666667,.32362524
ItLatIA,-500,41.631985,12.985787,3598,15.22008,34865,.15555556,-.3930999
ItRomRg,-500,41.631985,12.985787,1000,15.22008,20000,.67777777,.34586379
ItRomER,-500,41.631985,12.985787,1000,15.22008,100000,.77777779,.5574702
ItLatCA,-2400,41.631985,12.985787,12352,15.223002,36166,.033333331,-.53598762
JpJomo5,-1300,34.764862,135.80638,3301,15.223691,212276,.16666667,-.012394123
ItLatCA,-2500,41.631985,12.985787,12359,15.229072,34934,.033333331,-.53582072
ItLatCA,-1900,41.631985,12.985787,12554,15.230411,42772,.033333331,-.53679532
ItLatIA,-800,41.631985,12.985787,4264,15.239668,41735,.15555556,-.39366207
JpJomo5,-1400,34.764862,135.80638,2878,15.247898,200728,.16666667,-.0042638881
ItLatCA,-2900,41.631985,12.985787,12102,15.250776,30741,.033333331,-.5352096
ItLatBA,-1800,41.631985,12.985787,1586,15.254446,10953,.033333331,-.53354776
ItStPet,900,41.631985,12.985787,50000,15.26032,335000,.8888889,-.24364473
JpJomo5,-1200,34.764862,135.80638,3494,15.262939,205990,.16666667,.029197225
ItLatCA,-2300,41.631985,12.985787,12404,15.266434,37374,.033333331,-.53614539
ItLatBA,-1300,41.631985,12.985787,1552,15.270884,13569,.033333331,-.53430814
JpKofun,500,34.764862,135.80638,4000,15.272417,250000,.56666666,.49916747
ItPapEM,1200,41.631985,12.985787,6000,15.272567,300000,.8888889,-.24364473
ItPapHM,1200,41.631985,12.985787,44000,15.272567,300000,.8888889,-.24364473
JpNara,700,34.764862,135.80638,458020,15.273232,5800000,.8888889,-.15563031
JpAsuka,700,34.764862,135.80638,100000,15.273232,2000000,.77777779,-.15563031
JpKofun,700,34.764862,135.80638,100000,15.273232,1750000,.56666666,.2546373
JpAzMom,1700,34.764862,135.80638,295000,15.282973,22000000,1,-.15563031
JpTokgw,1700,34.764862,135.80638,295000,15.282973,29000000,1,-.15563031
ItLatBA,-1600,41.631985,12.985787,1539,15.302708,12739,.033333331,-.53407222
ItLombr,700,41.631985,12.985787,172000,15.303175,2000000,1,-.26526755
ItRav,700,41.631985,12.985787,50000,15.303175,1250000,1,-.24364473
ItSpolt,700,41.631985,12.985787,116752,15.303175,2289532,.76056606,-.031626638
ItBenLP,700,41.631985,12.985787,253619,15.303175,1986715,.66666669,.12340015
ItRomER,-400,41.631985,12.985787,1000,15.304328,150000,.77777779,.5574702
JpTokgw,1800,34.764862,135.80638,295000,15.306236,28000000,1,-.15563031
ItPapEM,1100,41.631985,12.985787,6000,15.316305,300000,.8888889,-.24364473
ItLatCA,-2000,41.631985,12.985787,12501,15.323493,41385,.033333331,-.53663635
JpAsuka,600,34.764862,135.80638,100000,15.329621,1500000,.77777779,-.15563031
JpKofun,600,34.764862,135.80638,100000,15.329621,1500000,.56666666,.2580823
ItLombr,800,41.631985,12.985787,172000,15.342209,2000000,1,-.26526755
ItStPet,800,41.631985,12.985787,50000,15.342209,440000,.8888889,-.24364473
ItRav,800,41.631985,12.985787,50000,15.342209,1250000,1,-.24364473
ItSpolt,800,41.631985,12.985787,95098,15.342209,2384408,.7238431,-.03905116
ItBenLP,800,41.631985,12.985787,200388,15.342209,2225915,.66666669,.13570498
JpHeian,900,34.764862,135.80638,300000,15.351568,4400000,.8888889,-.15563031
ItPapM2,1700,41.631985,12.985787,44000,15.351912,1900000,1,-.24364473
