"Polity-century","NGA","UTM_zone","Latitude","Longitude","CoordinateSystem","Original_culture_name","Period_start","Period_end","Infrastructure","Infrastructure2","MinInfra","InfraID","Polity_population","LnPopulation","Polity_territory","Population_of_the_largest_settlement","Administrative_levels","AdminID","Military_levels","Religious_levels","Settlement_hierarchy","SettleID","Largest_communication_distance","Occupational_complexity","Professional_lawyers","Professional_military_officers","Professional_priesthood","Professional_soldiers","Bureaucracy_examination_system","Bureaucracy_merit_promotion","Bureaucracy_source_of_support","Fulltime_bureaucrats","Courts","Formal_legal_code","Judges","Bridges","Burial_site","Canals","Ceremonial_site","Communal_buildings","Drinking_water_supply_systems","Enclosures","Entertainment_buildings","Food_storage_sites","StorageProb","Irrigation_systems","Knowledge/information_buildings","Markets","Mines_or_quarries","Monumental_building_cost","Monumental_building_extent","Monumental_building_height","Ports","Roads","Special_purpose_house","Special_purpose_sites","Specialized_government_buildings","Symbolic_buildings","Trading_emporia","Utilitarian_public_buildings","Other_polity-owned_site","Calendar","Fiction","Geometrical_measurements","History","Lists_tables_and_classifications","Measurement_of_area","Measurement_of_time","Measurement_of_length","Measurement_of_volume","Measurement_of_weight","Mnemonic_devices","Nonphonetic_writing","Phonetic_alphabetic_writing","Philosophy","Practical_literature","Religious_literature","Sacred_texts","Scientific_literature","Script","Nonwritten_records","Written_records","Articles","Debt_and_credit_structures","Foreign_coins","Indigenous_coins","Paper_currency","Precious_metals","Store_of_wealth","WealthID","Tokens","Fastest_individual_communication","General_postal_service","Postal_stations","Couriers","Peak_date","Region","Region2","Capital","Degree_of_centralization","Language","Linguistic_family","Preceding_(quasi)polity","Relationship_to_preceding_(quasi)polity","Succeeding_(quasi)polity","Supracultural_entity","Scale_of_supracultural_interaction","Suprapolity_relations","High_gods_(creator_gods)","Supernatural_enforcement_of_fairness","Fairness","Supernatural_enforcement_of_human_reciprocity","Reciprocity","Supernatural_enforcement_of_ingroup_loyalty","Loyalty","SupNatKinAug","KinAugComp1","Name_of_official_cult","Largest_scale_ritual_name","Largest_scale_collective_ritual_of_the_official_cult_frequency_for_the_audience","Largest_scale_ritual_frequency_for_ritual_specialist","Largest_scale_ritual_frequency_per_participant","Most_dysphoric_ritual_name","Most_dysphoric_ritual_frequency_for_audience","Most_dysphoric_ritual_frequency_for_ritual_specialist","Most_dysphoric_ritual_frequency_per_participant","Most_euphoric_ritual_name","Most_euphoric_ritual_frequency_for_audience","Most_euphoric_ritual_frequency_for_ritual_specialist","Most_euphoric_ritual_frequency_per_participant","Most_frequent_ritual_name","Most_frequent_ritual_frequency_for_audience","Most_frequent_ritual_frequency_for_ritual_specialist","Most_frequent_ritual_frequency_per_participant","Most_widespread_ritual_name","Most_widespread_ritual_frequency_for_audience","Most_widespread_ritual_frequency_for_ritual_specialist","Most_widespread_ritual_frequency_per_participant","Name_of_other_significant_religious_or_ideological_systems","CC_PolPop","CC_PolTerr","CC_CapPop","CC_Hier","CC_Govt","CC_Infra","CC_Infra2","CC_Writing","CC_Texts","CC_Money","BasePolity","Percent_CCs_imputed","Percent_features_imputed","Percent_51_imputed","CC_PolPop_Regression_x0","CC_PolPop_Regression_x1","CC_PolPop_Regression_x2","CC_PolTerr_Regression_x0","CC_PolTerr_Regression_x1","CC_PolTerr_Regression_x2","CC_CapPop_Regression_x0","CC_CapPop_Regression_x1","CC_CapPop_Regression_x2","CC_Hier_Regression_x0","CC_Hier_Regression_x1","CC_Hier_Regression_x2","CC_Govt_Regression_x0","CC_Govt_Regression_x1","CC_Govt_Regression_x2","CC_Infra_Regression_x0","CC_Infra_Regression_x1","CC_Infra_Regression_x2","CC_Writing_Regression_x0","CC_Writing_Regression_x1","CC_Writing_Regression_x2","CC_Texts_Regression_x0","CC_Texts_Regression_x1","CC_Texts_Regression_x2","CC_Money_Regression_x0","CC_Money_Regression_x1","CC_Money_Regression_x2","PC1","PC2"
"PreBrookeRaj+1800","['Kapuasi Basin']","['49N']",0.812371,112.557089,"WGS84","Iban",1800,1900,0.1,0.01,-5.9,"Low",500,6.214608098,929,500,1,1,2,1,1,1,-10805.30487,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0,3306,1136.055661,12.96984563,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.248588335,1,1,0.772226692,0.78440412,0.8,0,0,0,0,0,0,0,0,0.743462626,0,0.8,0,0,0,0,0,1,1,0,37.90627421,0,0,0,,"['Southeast Asia']",9,0,"quasi-polity","Iban","Malayo-Polynesian","Iban Communities","continuity","White Rajahs","South-East Asia",4500000,0,"active",0.958331818,0.958331818,1.004168598,1,0.828709356,0.828709356,2.787041174,1.587623492,,,"not applicable","yearly","yearly",,"once per generation","yearly","once per generation",,"once per generation","once per generation","once per generation",,"daily","monthly","daily",,"daily","monthly","daily",,2.698970004,2.968242767,2.698970004,1.25,0,0.011111111,0.000123456787654,1,0,1,"PreBrookeRaj",0.111111111,0.27027027,0.039215686,8.096910013,0,0,,0,0,8.096910013,0,0,3.75,0,0,0,0,0,0.033333333,0,0,5,0,0,0,0.21562752,0,3,2.473681856,1,-4.689613264,-0.125182337
"PreBrookeRaj+1700","['Kapuasi Basin']","['49N']",0.812371,112.557089,"WGS84","Iban",1700,1800,0.1,0.01,-5.9,"Low",500,6.214608098,931,500,1,1,2,1,1,1,-10805.63137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0,3306,1136.951029,12.96796328,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.24858038,1,1,0.772233322,0.784417367,0.8,0,0,0,0,0,0,0,0,0.743452003,0,0.8,0,0,0,0,0,1,1,0,37.9062972,0,0,0,,"['Southeast Asia']",9,0,"quasi-polity","Iban","Malayo-Polynesian","Iban Communities","continuity","White Rajahs","South-East Asia",4500000,0,"active",0.95833534,0.95833534,1.004163442,1,0.828694176,0.828694176,2.787029516,1.587599069,,,"not applicable","yearly","yearly",,"once per generation","yearly","once per generation",,"once per generation","once per generation","once per generation",,"daily","monthly","daily",,"daily","monthly","daily",,2.698970004,2.968951872,2.698970004,1.25,0,0.011111111,0.000123456787654,1,0,1,"PreBrookeRaj",0.111111111,0.27027027,0.039215686,2.698970004,0,0,,0,0,2.698970004,0,0,1.25,0,0,0,0,0,0.011111111,0,0,2,0,0,0,0.272631912,0,1,3.007896621,1,-4.689329157,-0.125366169
"PreBrookeRaj+1900","['Kapuasi Basin']","['49N']",0.812371,112.557089,"WGS84","Iban",1900,2000,0.1,0.01,-5.9,"Low",500,6.214608098,1528,500,1,1,2,1,1,1,-10905.83842,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0,3306,1406.240748,12.37253435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.246697932,1,1,0.774295832,0.788586154,0.8,0,0,0,0,0,0,0,0,0.740262948,0,0.8,0,0,0,0,0,1,1,0,37.89991573,0,0,0,,"['Southeast Asia']",9,0,"quasi-polity","Iban","Malayo-Polynesian","Iban Communities","continuity","White Rajahs","South-East Asia",4500000,0,"active",0.959327169,0.959327169,1.002498816,1,0.823984386,0.823984386,2.783311555,1.579832219,,,"not applicable","yearly","yearly",,"once per generation","yearly","once per generation",,"once per generation","once per generation","once per generation",,"daily","monthly","daily",,"daily","monthly","daily",,2.698970004,3.184155783,2.698970004,1.25,0,0.011111111,0.000123456787654,1,0,1,"PreBrookeRaj",0.111111111,0.27027027,0.039215686,13.49485002,0,0,,0,0,18.89279003,0,0,9.75,0,0,0.636363636,0,0,0.277777778,0,0,11,0,0,0,0.37002644,0,17,15.17321965,13,-4.603106485,-0.181156824
"BrookeRaj+1900","['Kapuasi Basin']","['49N']",0.812371,112.557089,"WGS84","Iban",1900,2000,3,9,-3,"Low",41471,10.63274967,124450,500,3,3,2,1,1,1,-6827.543775,0,0,0,0,0,1,1,"state salary",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3306,2933.99471,0,0,0,1,1,1,0,0,1,0,0,0,0,0,-0.095381769,0.228648502,1,1,1,1,0.8,0,0,0,0,0,0,0,0,0.643515522,0,1,1,1,0,0.8,0,1,1,0,46.51215293,0,0,0,1922,"['Southeast Asia']",9,"Kuching","loose","Iban","Malayo-Polynesian","Sultanate of Brunei","elite migration","Indonesia","South-East Asia",4500000,0,"inactive",0.898686553,0.898686553,0.975235496,0.975235496,0.940983975,0.940983975,2.814906024,1.627887161,,"The rites of manggol","yearly","yearly","yearly","Funerary ritual","once per generation","annually","once per generation","Mandi rumah","once per generation","once per generation","once per generation","Piring","daily","monthly","daily","Piring Food Offerings","daily","daily","daily",,4.617745262,5.094994901,2.698970004,1.75,0.636363636,0.111111111,0.012345678987654,1,0,6,"BrookeRaj",0.111111111,0.135135135,0.058823529,,0,0,0,0,0,10.79588002,0,0,5,0,0,0,0,0,0.044444444,0,0,6,0,0,0,0.37002644,0,4,10.17321965,8,-0.470843207,2.88335427
"RusPreRussian+1700","['Lena River Valley']","['52V']",63.533904,129.834874,"WGS84","Sakha",1700,1800,0,0,-6,"Low",5789,8.663714844,1681,100,2,2,2,0.803000406,1,1,-15581.62631,0,0,0,0,0,0,0,"none",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3306,6170.680278,5.51245914,0,0,0,1,0,0,0,0,1,0,0,0,0,0.003084218,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,1,1,0,32.74146813,0,0,0,,"['Central Eurasia']",2,0,"quasi-polity","Yakut","Altaic","Evenk and Yukagir Nomads","population migration","Czarist Russia","Siberia",13100000,0,"active",0.748446507,0.748446507,0.466743664,0.466743664,0.485993219,0.485993219,1.70118339,-1.172200294,,,"seasonally","yearly","yearly",,"once per generation","seasonally","once per generation",,"once per generation","once per generation","once per generation",,"not applicable","monthly","monthly",,"seasonally","monthly","once in a lifetime",,3.762620278,3.225498177,2,1.666666667,0,0,0,2,0,1,"RusPreRussian",0.222222222,0.279279279,0.078431373,,0,0,,0,0,14,0,0,16.66666667,0,0,0.363636364,0,0,0.622222222,0,0,24,0,0,0.333333333,1.555706486,0.472222222,19,18.80535753,12,-3.895444169,-0.223456679
"RusPreRussian+1400","['Lena River Valley']","['52V']",63.533904,129.834874,"WGS84","Sakha",1400,1500,0,0,-6,"Low",5601,8.630700432,1901,100,2,2,2,0.804490225,1,1,-15610.451,0,0,0,0,0,0,0,"none",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3306,6199.769193,5.388627999,0,0,0,1,0,0,0,0,1,0,0,0,0,0.004210612,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,1,1,0,32.75354004,0,0,0,,"['Central Eurasia']",2,0,"quasi-polity","Yakut","Altaic","Evenk and Yukagir Nomads","population migration","Czarist Russia","Siberia",13100000,0,"active",0.748611133,0.748611133,0.466613709,0.466613709,0.48452653,0.48452653,1.699751372,-1.175295481,,,"seasonally","seasonally","seasonally",,"once per generation","seasonally","once per generation",,"once per generation","once per generation","once per generation",,"not applicable","monthly","monthly",,"seasonally","monthly","once in a lifetime",,3.748290175,3.279077559,2,1.666666667,0,0,0,2,0,1,"RusPreRussian",0.222222222,0.279279279,0.078431373,,0,0,,0,0,2,0,0,3.666666667,0,0,0,0,0,0.177777778,0,0,6,0,0,0,1.269066909,0.138888889,3,9.820527532,3,-3.879596263,-0.233630088
"RusPreRussian+1600","['Lena River Valley']","['52V']",63.533904,129.834874,"WGS84","Sakha",1600,1700,0,0,-6,"Low",7258,8.889859588,1779,100,2,2,2,0.805006806,1,1,-15615.84656,0,0,0,0,0,0,0,"none",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3306,6467.718494,5.327163979,0,0,0,1,0,0,0,0,1,0,0,0,0,0.001738952,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,1,1,0,32.63113736,0,0,0,,"['Central Eurasia']",2,0,"quasi-polity","Yakut","Altaic","Evenk and Yukagir Nomads","population migration","Czarist Russia","Siberia",13100000,0,"active",0.746923022,0.746923022,0.46235938,0.46235938,0.483683224,0.483683224,1.692965626,-1.193473713,,,"seasonally","seasonally","seasonally",,"once per generation","seasonally","once per generation",,"once per generation","once per generation","once per generation",,"not applicable","monthly","monthly",,"seasonally","monthly","once in a lifetime",,3.86079143,3.250136356,2,1.666666667,0,0,0,2,0,1,"RusPreRussian",0.222222222,0.279279279,0.078431373,,0,0,,0,0,10,0,0,10.33333333,0,0,0,0,0,0.177777778,0,0,14,0,0,0,1.668088893,0.138888889,7,11.17760619,2,-3.847078835,-0.255306729
"RusPreRussian+1500","['Lena River Valley']","['52V']",63.533904,129.834874,"WGS84","Sakha",1500,1600,0,0,-6,"Low",7412,8.910855587,1709,100,2,2,2,0.804580211,1,1,-15607.89504,0,0,0,0,0,0,0,"none",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3306,6470.570504,5.361913905,0,0,0,1,0,0,0,0,1,0,0,0,0,0.001292706,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,1,1,0,32.62220892,0,0,0,,"['Central Eurasia']",2,0,"quasi-polity","Yakut","Altaic","Evenk and Yukagir Nomads","population migration","Czarist Russia","Siberia",13100000,0,"active",0.746800556,0.746800556,0.462218785,0.462218785,0.483988903,0.483988903,1.693008244,-1.193517724,,,"seasonally","seasonally","seasonally",,"once per generation","seasonally","once per generation",,"once per generation","once per generation","once per generation",,"not applicable","monthly","monthly",,"seasonally","monthly","once in a lifetime",,3.86996306,3.23274494,2,1.666666667,0,0,0,2,0,1,"RusPreRussian",0.222222222,0.279279279,0.078431373,,0,0,,0,0,6,0,0,7,0,0,0,0,0,0.177777778,0,0,10,0,0,0,1.999514847,0.138888889,5,12.24139836,2,-3.850450515,-0.253176934
"IsCommw+1000","['Iceland']","['27W']",64.827611,-18.367887,"WGS84","Icelandic Commonwealth",1000,1100,0,0,-6,"Low",10000,9.210340372,103000,200,4,4,2,1,1,1,180,0,0,0,0,0.1,-0.334263985,-0.366984152,"none",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3306,9152.341439,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0.671669365,0,1,0,0,1,1,0,0.8,1,0,1,1,0.8,0,0,1,1,1,0.1,7.297105976,0,0,0,,"['Europe']",4,0,"nominal","Old Norse","Germanic","Early Settlers","continuity","Kingdom of Norway",,3400000,0,"active",0.687651535,0.687651535,1,1,0.691719109,0.691719109,2.379370644,0.799781567,"""Old Norse"" Religion","Althing Assembly","yearly","yearly","yearly","duelling","yearly","seasonally","once per generation","Feasts","seasonally","seasonally","seasonally","Mass","weekly","weekly","weekly","Mass","weekly","weekly","weekly",,4,5.012837225,2.301029996,2,0.1,0,0,3,0.444444444,4,"IsCommw",0,0.108108108,0.058823529,4,0,0,5.012837225,0,0,2.301029996,0,0,2.333333333,0,0,0.090909091,0,0,0,0,0,4,0,0,0.333333333,0.926742442,0.333333333,4,7.557440603,4,-1.078286654,1.704238532
"IsCommw+1200","['Iceland']","['27W']",64.827611,-18.367887,"WGS84","Icelandic Commonwealth",1200,1300,0,0,-6,"Low",31000,10.34174248,103000,200,4,4,3,2,3,3,180,1,0,1,1,1,-0.238726795,-0.151174272,"none",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3306,14079.85754,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.545455837,0,1,1,1,1,1,1,1,1,0.8,1,1,0.8,0,0,1,1,1,0.1,3.544745568,0,0,0,,"['Europe']",4,0,"nominal","Old Norse","Germanic","Early Settlers","continuity","Kingdom of Norway",,5600000,0,"moralizing",1,1,1,1,1,1,3,2.015941339,"""Old Norse"" Religion","Althing Assembly","yearly","yearly","yearly","duelling","yearly","yearly","once per generation","Feasts","seasonally","seasonally","seasonally","Mass","weekly","weekly","weekly","Mass","weekly","weekly","weekly",,4.491361694,5.012837225,2.301029996,3,0.363636364,0,0,4,1,4,"IsCommw",0,0.09009009,0.058823529,21.47408508,0,0,25.06418612,0,0,11.50514998,0,0,11.33333333,0,0,0.745454545,0,0,0,0,0,19,0,0,3.555555556,1.467953166,0.888888889,20,7.523080538,4,0.005432139,1.484530977
"IsCommw+1300","['Iceland']","['27W']",64.827611,-18.367887,"WGS84","Icelandic Commonwealth",1300,1400,0,0,-6,"Low",31000,10.34174248,103000,200,4,4,3,2,3,3,180,1,0,1,1,1,-0.238726795,-0.151174272,"none",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3306,14079.85754,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.545455837,0,1,1,1,1,1,1,1,1,0.8,1,1,0.8,0,0,1,1,1,0.1,3.544745568,0,0,0,,"['Europe']",4,0,"nominal","Old Norse","Germanic","Early Settlers","continuity","Kingdom of Norway",,5600000,0,"moralizing",1,1,1,1,1,1,3,2.015941339,"""Old Norse"" Religion","Althing Assembly","yearly","yearly","yearly","duelling","yearly","yearly","once per generation","Feasts","seasonally","seasonally","seasonally","Mass","weekly","weekly","weekly","Mass","weekly","weekly","weekly",,4.491361694,5.012837225,2.301029996,3,0.363636364,0,0,4,1,4,"IsCommw",0,0.09009009,0.058823529,30.45680847,0,0,35.08986057,0,0,16.10720997,0,0,16.58333333,0,0,1.290909091,0,0,0,0,0,27,0,0,5.444444444,3.384818975,1.305555556,28,13.85144732,5.25,0.005432139,1.484530977
"IsCommw+1100","['Iceland']","['27W']",64.827611,-18.367887,"WGS84","Icelandic Commonwealth",1100,1200,0,0,-6,"Low",31000,10.34174248,103000,200,4,4,2,2,2,2,180,1,0,0,1,0.1,-0.251748577,-0.238241966,"none",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3306,25175.3984,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.64185595,0,1,1,1,1,1,1,1,1,0.8,1,1,0.8,0,0,1,1,1,0.1,7.14604191,0,0,0,,"['Europe']",4,0,"nominal","Old Norse","Germanic","Early Settlers","continuity","Kingdom of Norway",,5600000,0,"moralizing",1,1,1,1,1,1,3,2.015941339,"""Old Norse"" Religion","Althing Assembly","yearly","yearly","yearly","duelling","yearly","yearly","once per generation","Feasts","seasonally","seasonally","seasonally","Mass","weekly","weekly","weekly","Mass","weekly","weekly","weekly",,4.491361694,5.012837225,2.301029996,2.5,0.190909091,0,0,4,1,4,"IsCommw",0,0.09009009,0.058823529,12.49136169,0,0,15.03851167,0,0,6.903089987,0,0,6.583333333,0,0,0.372727273,0,0,0,0,0,11,0,0,1.666666667,1.514070024,0.888888889,12,7.679186202,4,-0.258242701,1.597050876
"PreColonialFingerLakes+1800","['Finger Lakes']","['18T']",42.634871,-76.851311,"WGS84","Haudenosaunee Confederacy",1800,1900,0.149112184,0.022234443,-5.850887816,"Low",5500,8.612503371,100000,3000,3,3,3,1,2,2,-6286.891083,0,0,0,0,0,0,0,"state salary",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,61.6,30285.93439,0.384247344,0,0,1,1,0,0,0,0.149112184,0,0,0,0,0,0,0.387129426,1,1.07175372,0.503813772,0.53084842,1,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,0,0,0,0.8,15.54404856,0,0,1,1674,"['North America']",5,"Onondaga","loose","Tuscarora","Iroquois","Iroquois Confederacy","continuity","Iroquois Confederacy","Eastern Woodlands",5112903,"alliance",0,1.014218579,1,1.006372633,1,0.814642743,0.814642743,2.814642743,1.637040914,,,"yearly","yearly","yearly",,"once per generation","yearly","once per generation",,"seasonally","seasonally","once per generation",,"daily","weekly","monthly",,"daily","yearly","yearly",,3.740362689,5,3.477121255,2.25,0.090909091,0,0,2,0,2,"PreColonialFingerLakes",0,0.279279279,0,19.040632,0,0,25,0,0,17.38560627,0,0,11.5,0,0,0.454545455,0,0,0,0,0,10,0,0,0,0.180630173,0,14,13.94569691,12,-1.953853823,-0.456818634
"PreColonialFingerLakes+1600","['Finger Lakes']","['18T']",42.634871,-76.851311,"WGS84","Haudenosaunee Confederacy",1600,1700,0.145147052,0.021067667,-5.854852948,"Low",5500,8.612503371,100000,3000,3,3,3,1,2,2,-6113.668345,0,0,0,0,0,0,0,"state salary",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,61.6,31420.49819,0.211443315,0,0,1,1,0,0,0,0.145147052,0,0,0,0,0,0,0.390133151,1,1.067992751,0.505324954,0.532131213,1,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,0,0,0,0.8,15.37600736,0,0,1,1674,"['North America']",5,"Onondaga","loose","Tuscarora","Iroquois","Iroquois Confederacy","continuity","Iroquois Confederacy","Eastern Woodlands",5112903,0,0,1.012484633,1,1.000115223,1,0.812478076,0.812478076,2.812478076,1.632615982,,,"yearly","yearly","yearly",,"once per generation","yearly","once per generation",,"seasonally","seasonally","once per generation",,"daily","weekly","monthly",,"daily","yearly","yearly",,3.740362689,5,3.477121255,2.25,0.090909091,0,0,2,0,2,"PreColonialFingerLakes",0,0.279279279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233264627,0,0,3.615132587,2,-1.953853823,-0.456818634
"PreColonialFingerLakes+1700","['Finger Lakes']","['18T']",42.634871,-76.851311,"WGS84","Haudenosaunee Confederacy",1700,1800,0.145147052,0.021067667,-5.854852948,"Low",5500,8.612503371,100000,3000,3,3,3,1,2,2,-6113.668345,0,0,0,0,0,0,0,"state salary",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,61.6,31420.49819,0.211443315,0,0,1,1,0,0,0,0.145147052,0,0,0,0,0,0,0.390133151,1,1.067992751,0.505324954,0.532131213,1,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,0,0,0,0.8,15.37600736,0,0,1,1674,"['North America']",5,"Onondaga","loose","Tuscarora","Iroquois","Iroquois Confederacy","continuity","Iroquois Confederacy","Eastern Woodlands",5112903,0,0,1.012484633,1,1.000115223,1,0.812478076,0.812478076,2.812478076,1.632615982,,,"yearly","yearly","yearly",,"once per generation","yearly","once per generation",,"seasonally","seasonally","once per generation",,"daily","weekly","monthly",,"daily","yearly","yearly",,3.740362689,5,3.477121255,2.25,0.090909091,0,0,2,0,2,"PreColonialFingerLakes",0,0.279279279,0,7.480725379,0,0,10,0,0,6.954242509,0,0,4.5,0,0,0.181818182,0,0,0,0,0,4,0,0,0,0.215856103,0,4,4.414684681,2,-1.953853823,-0.456818634
"UsIroqL+1800","['Finger Lakes']","['18T']",42.634871,-76.851311,"WGS84","Haudenosaunee Confederacy",1800,1900,1,1,-5,"Low",12000,9.392661929,100000,3000,3,3,3,2,2,2,-4947.78276,0,0,0,0,0,0,0,"state salary",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,61.6,33467.15983,2.480763631,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.072643655,1,1.055412303,0.423679129,0.724770034,1,0,0,0,0,0,0,0,0,0.8,0,1,0,0.8,0,0,0,1,1,1,20.19347086,0,0,1,1738,"['North America']",5,"Onondaga","loose","Tuscarora","Iroquois","Iroquois Confederacy","continuity","United States of America","Eastern Woodlands",5112903,"nominal allegiance","moralizing",1.109635543,1,1.222863396,1,1,1,3,2.015941339,"Iroquois Religion","Six Nations convention","yearly","yearly","yearly","Funeral","once per generation","yearly","once per generation","Tenth-day funerary feast","yearly","yearly","once in a lifetime",,"daily","weekly","daily",,"not applicable","yearly","yearly",,4.079181246,5,3.477121255,2.5,0.090909091,0,0,2,0,4,"UsIroqL",0,0.171171171,0,26.52135738,0,0,35,0,0,24.33984878,0,0,16,0,0,0.636363636,0,0,0,0,0,14,0,0,0,0.180630173,0,18,11.94569691,10,-0.77830205,1.060371777
"IrEarlyColonial+1800","['Finger Lakes']","['18T']",42.634871,-76.851311,"WGS84","Haudenosaunee Confederacy",1800,1900,0,0,-6,"Low",12000,9.392661929,100000,3000,3,3,3,2,2,2,-7891.332549,0,0,0,0,0,0,0,"state salary",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,61.6,33748.68317,0.859843568,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.272251224,1,1.028779352,0.467661782,0.52005179,1,0,0,0,0,0,0,0,0,0.8,0,1,0,1,0,0.8,0,1,1,1,35.83494975,0,0,1,1738,"['North America']",5,"Onondaga","loose","Tuscarora","Iroquois","Iroquois Confederacy","continuity","United States of America","Eastern Woodlands",940000,"nominal allegiance",0,1.046000471,1,0.997140418,0.997140418,0.704627125,0.704627125,2.701767543,1.403219847,,"Six nations convention","yearly","yearly","yearly","Funeral","once per generation","annually","once in a lifetime","Tenth-day funerary feast","yearly","yearly","once in a lifetime",,"daily","weekly","daily",,"weekly","weekly","weekly",,4.079181246,5,3.477121255,2.5,0.090909091,0,0,2,0,6,"IrEarlyColonial",0,0.189189189,0,14.96145076,0,0,20,0,0,13.90848502,0,0,9,0,0,0.363636364,0,0,0,0,0,8,0,0,0,0.180630173,0,8,9.945696911,8,0.140762984,2.723413642
"IrEarlyColonial+1900","['Finger Lakes']","['18T']",42.634871,-76.851311,"WGS84","Haudenosaunee Confederacy",1900,2000,0,0,-6,"Low",12000,9.392661929,100000,3000,3,3,3,2,2,2,-7891.332549,0,0,0,0,0,0,0,"state salary",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,61.6,33748.68317,0.859843568,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.272251224,1,1.028779352,0.467661782,0.52005179,1,0,0,0,0,0,0,0,0,0.8,0,1,0,1,0,0.8,0,1,1,1,35.83494975,0,0,1,1738,"['North America']",5,"Onondaga","loose","Tuscarora","Iroquois","Iroquois Confederacy","continuity","United States of America","Eastern Woodlands",940000,"nominal allegiance",0,1.046000471,1,0.997140418,0.997140418,0.704627125,0.704627125,2.701767543,1.403219847,,"Six nations convention","yearly","yearly","yearly","Funeral","once per generation","annually","once in a lifetime","Tenth-day funerary feast","yearly","yearly","once in a lifetime",,"daily","weekly","daily",,"weekly","weekly","weekly",,4.079181246,5,3.477121255,2.5,0.090909091,0,0,2,0,6,"IrEarlyColonial",0,0.189189189,0,30.60053863,0,0,40,0,0,27.81697004,0,0,18.5,0,0,0.727272727,0,0,0,0,0,16,0,0,0,0.419599825,0.222222222,22,6.215612049,4,0.140762984,2.723413642
